lat,lng
42.1670,42.3500
42.4740,44.9210
42.0770,42.0820
41.9550,45.8170
42.0000,43.5000
42.1000,45.0000
41.7500,45.8000
42.5630,42.9650
41.9240,42.0070
42.0330,42.1440
41.7500,45.7170
41.9110,41.7700
42.6590,45.1560
42.2830,44.7500
41.8630,43.9340
41.9100,42.0670
42.1670,42.9830
41.5170,44.5170
42.1050,42.3010
42.0330,45.2040
41.5830,43.2670
41.8930,46.3740
42.6060,42.0770
41.9960,41.7790
41.9060,44.0980
42.0840,41.9580
41.6930,45.8570
41.8030,41.8750
41.7350,45.3240
41.9170,45.4830
41.6790,45.6920
41.9750,42.2120
41.6940,44.8340
42.3200,44.1400
41.6670,42.0000
41.9990,42.2500
42.0200,42.2410
41.9670,42.2000
41.8500,42.3360
42.6330,43.1330
42.0350,41.9430
34.6710,70.2090
34.4260,70.4520
35.1660,69.0020
34.5280,69.1720
36.1310,68.7080
36.7290,68.8570
-3.7510,29.9060
-4.2740,29.7750
-3.1240,30.1830
-3.8370,29.8350
-3.7670,29.6830
-2.6090,29.9950
-3.0960,30.0620
-3.2650,30.1150
-3.4510,30.5100
-3.2310,29.9160
-4.3470,29.6030
-3.5680,30.1400
-3.6810,29.9710
-2.5310,30.0710
-3.6600,30.0120
-3.1130,29.9960
-3.4230,30.1520
-2.5290,30.2180
-3.3230,30.4700
-3.0460,30.0900
-29.5830,27.8330
-29.5000,28.2500
-29.0370,28.2530
-30.0670,27.8000
-29.5670,28.6000
-30.0000,28.7500
-29.8040,27.5030
-30.3670,28.0000
-28.8000,28.5670
-29.1670,27.9170
-29.2170,29.0330
-6.3330,-80.0000
-12.0650,-75.2050
-13.9170,-75.9670
-13.6340,-72.8810
-7.0000,-76.8330
-13.7920,-76.1410
-11.3100,-74.4810
-8.3530,-78.7350
-7.4090,-78.1170
-17.6670,-70.3330
-7.0830,-74.1000
-15.5090,-74.4590
-10.0000,-75.2500
-14.5200,-74.7770
-16.7010,-72.3520
-15.8420,-70.0200
-14.3330,-75.5000
-12.2280,-75.5310
-6.2320,-77.8690
-15.5570,-71.2950
-11.0040,-77.4450
-15.1070,-71.0470
-17.6040,-70.7330
-3.8370,-73.1570
-10.6670,-76.2570
-10.6300,-77.6890
-3.5120,-80.4650
-8.3790,-74.5540
-7.3500,-79.5470
-13.0000,-75.0000
-17.9570,-70.6680
-9.9310,-76.2420
-12.3950,-74.8670
-8.1160,-79.0300
-6.7710,-79.8410
-6.5280,-76.3160
-14.0000,-74.2500
-5.0000,-78.2330
-16.8370,-70.9200
-11.5000,-75.0000
-4.6580,-80.2120
-17.6890,-69.9360
-12.3220,-73.9400
-5.6980,-77.4710
-11.5540,-73.1490
-11.2720,-77.4930
-14.4830,-71.0330
-10.6580,-77.8470
-4.6910,-80.4990
-7.1640,-78.5000
-13.0000,-72.2500
-12.0510,-77.1250
-3.7490,-73.2540
-6.0340,-76.9720
-5.5500,-80.8250
-16.4310,-71.6540
-14.0000,-73.0000
-11.3870,-77.1710
41.9240,42.0070
42.0000,43.5000
42.2680,42.6950
41.6940,44.8340
42.0000,42.0000
41.6420,41.6340
41.9840,44.1160
41.9200,45.4730
8.9520,-11.9800
8.1080,-10.7510
8.0630,-12.4440
7.6070,-12.1790
8.6360,-11.4740
7.9140,-12.9580
8.3680,-12.9330
8.2800,-10.3710
8.4540,-13.2660
8.9230,-12.8570
7.9900,-10.8420
8.3230,-13.0950
8.4900,-12.7580
8.3390,-13.0710
8.1590,-12.4320
7.9520,-11.1900
8.5860,-13.0540
9.2880,-12.6720
7.5260,-12.5050
9.1250,-12.9180
7.0910,-11.4040
8.6450,-13.2250
8.2790,-10.5730
8.4330,-10.8600
9.5290,-12.1850
7.3140,-11.3080
7.8750,-11.3450
9.5890,-11.5530
9.7400,-12.3200
9.5330,-10.9570
8.8880,-11.1590
7.6110,-12.3610
8.6120,-11.0390
7.5060,-11.4790
7.9580,-11.7360
8.7660,-12.7870
8.6440,-10.9710
9.1540,-11.3870
9.2840,-12.1640
9.3910,-11.7670
8.2260,-12.6780
8.4430,-12.2390
7.5160,-12.3360
7.6920,-11.0570
9.1830,-12.8130
8.6190,-11.8420
8.8740,-12.0470
9.0450,-11.7460
9.8550,-11.3220
8.5400,-11.2450
9.5100,-11.3460
8.9670,-12.6000
8.3330,-13.1170
7.9890,-11.6730
8.1850,-11.1330
8.4840,-13.2300
9.0750,-12.4150
8.7040,-11.2130
8.6570,-11.8560
7.7100,-11.6940
8.7230,-11.9490
8.2500,-11.0000
6.9690,-11.5770
8.7070,-10.9340
9.1950,-10.9480
8.0980,-10.6940
7.3590,-11.7240
7.3190,-11.5790
7.8760,-11.1880
7.9390,-12.5370
9.4970,-12.2410
9.3450,-10.8710
8.3210,-11.7340
9.1080,-12.2060
9.1330,-12.0000
8.0520,-11.1050
8.4170,-11.8410
8.7240,-12.7590
7.6480,-11.9610
8.1220,-11.7040
8.6840,-12.5350
8.4610,-10.3350
8.0390,-12.0930
7.8000,-12.0000
-15.2000,48.4000
-17.9000,48.4000
-20.0000,47.0000
-23.9830,46.1830
-18.4500,47.5000
10.5130,104.3170
11.5000,104.3330
12.0500,105.2500
13.7500,103.0000
12.3330,103.6670
12.6670,106.0830
12.8670,102.6000
13.8330,107.1170
12.1670,104.5500
12.7500,107.0000
13.7500,105.0000
11.5000,103.5000
14.1670,103.5000
11.3670,105.4670
11.9800,105.6500
11.5750,104.9140
10.8330,104.3330
12.8330,105.0000
13.0000,105.0000
13.7500,106.2500
11.1670,105.8330
13.5000,104.0000
10.9170,104.8330
10.6670,103.7500
12.9170,103.0830
11.4170,105.0000
-4.4640,-71.4110
-11.9930,-75.0710
-15.0000,-70.0000
-6.8620,-76.2910
-6.5010,-76.3660
-16.0200,-69.5390
-5.0000,-80.3330
-8.8780,-78.4010
-13.0000,-72.2500
-10.5440,32.0770
-9.7500,30.7500
-11.0000,29.0000
-17.8420,25.8540
-15.4170,29.0000
-15.0000,24.0000
-13.6670,32.0000
-13.0000,25.0000
-12.9590,28.6370
-13.0000,28.0000
-14.4470,28.4460
-14.0000,29.0000
-16.5000,27.0000
-15.0170,28.2330
-13.6330,32.6500
-33.0000,-56.0000
-1.2070,29.6810
1.9020,32.6000
0.6550,30.2880
-0.3670,31.7000
2.5200,30.8880
2.2690,33.2420
0.2380,32.4780
1.1570,34.3140
1.0160,34.1910
0.2160,30.4410
0.9500,33.1170
1.3930,31.1100
0.3000,32.7750
2.0000,17.5000
-1.0000,15.5000
1.3330,15.5000
-4.2660,15.2800
15.2120,-61.3650
15.2600,-61.3750
15.4830,-61.2670
15.3330,-61.2500
15.5500,-61.4830
15.5670,-61.3170
15.4000,-61.4330
15.2330,-61.3170
15.5830,-61.3500
15.3640,-61.3970
15.5670,-61.4670
15.6170,-61.4000
15.3020,-61.3880
15.4850,-61.4620
15.5830,-61.4670
15.3470,-61.3920
15.6390,-61.4240
15.6330,-61.4670
15.5330,-61.3000
15.4500,-61.4500
15.2340,-61.3590
15.3670,-61.2670
15.4330,-61.4500
15.4330,-61.2670
31.5610,34.5190
31.5270,34.4830
31.5250,34.5360
31.5460,34.4950
31.5040,34.4800
31.5350,34.5360
31.5540,34.5160
47.0000,28.8330
14.5000,-14.2500
5.3100,-4.0130
6.3650,2.4180
13.5140,2.1100
12.5000,-1.6670
11.8640,-15.5980
14.5000,-14.2500
8.0000,-5.5000
14.6940,-17.4440
12.3660,-1.5340
12.0000,-15.0000
18.0000,9.0000
9.5000,2.2500
6.1370,1.2120
18.0000,-2.0000
8.6670,1.0830
12.6500,-8.0000
14.6000,120.9830
14.6330,121.0330
14.5900,120.9820
33.3410,44.4010
33.0000,44.0000
36.1930,44.0110
32.5330,44.6170
36.2270,44.7610
-13.8830,-171.9670
10.8950,-1.0940
11.5830,-1.0000
5.2000,-1.0830
12.3660,-1.5340
10.7860,-0.8510
10.7050,-2.1080
11.9170,-1.5000
12.3330,-1.5000
12.3290,-1.6250
10.7860,-0.8510
11.4500,-1.4170
11.2500,-1.2500
-32.0830,-57.2500
-33.0000,-54.2500
-33.0830,-56.0830
-31.5000,-55.2500
-34.8250,-56.2000
-34.7300,-56.2190
-31.4170,-57.0000
-34.5220,-56.3940
-34.7600,-56.2260
-33.2520,-58.0300
18.3500,-77.2670
17.9830,-77.3000
18.0670,-77.0170
17.9670,-76.8000
18.2330,-78.1500
18.3830,-77.8830
18.0670,-76.7500
46.5000,108.5000
47.7460,108.3670
47.1920,102.8130
47.3500,109.5330
47.0000,92.5000
49.0330,104.0830
49.0000,103.5000
48.0000,101.5000
46.5090,108.6200
47.8670,99.4670
42.6590,20.2880
42.3830,20.3830
42.2330,20.7330
42.3670,21.1330
42.9170,20.8830
42.4670,21.4500
42.6730,21.1670
41.6670,63.8330
13.7750,-61.0000
14.0170,-60.9170
13.8670,-60.9170
13.9170,-61.0140
14.0100,-60.9770
13.8500,-61.0330
14.0000,-60.9170
13.8330,-60.9420
13.7940,-61.0330
13.9280,-60.9170
13.7750,-60.9580
32.6460,-5.9180
31.9620,-6.5710
32.5730,-6.0190
32.2460,-8.5290
32.4820,-5.6430
32.7740,-6.3920
32.1630,-6.3480
32.8630,-6.5740
32.8390,-6.7840
32.5060,-7.1920
32.8600,-6.8800
32.0810,-8.6250
19.0000,-72.4170
15.0000,-86.5000
21.7330,-71.5830
6.2500,-57.8330
32.3300,-64.7400
13.8830,-60.9670
15.5000,-61.3330
15.5000,-90.2500
25.0410,-77.3710
13.0000,-85.0000
13.8330,-88.9170
17.3330,-62.7500
17.2500,-88.7500
13.0830,-61.2000
18.1670,-77.2500
19.5000,-80.6670
12.1170,-61.6670
19.0000,-70.1670
17.0500,-61.8000
11.0000,-61.0000
13.1670,-59.5330
9.0000,-80.0000
18.2170,-63.0500
10.0000,-84.0000
-6.8330,107.4830
-7.1670,107.0830
45.0000,20.0000
43.2300,22.5650
45.2520,19.8370
44.8670,20.3210
44.0170,20.9170
45.0080,19.8220
44.8430,20.4010
43.5800,21.3340
44.7970,20.4730
43.3250,21.9030
-12.0610,34.7360
-14.0200,33.6840
-12.8040,34.0830
-11.6530,34.0530
-15.4300,35.4180
-16.7500,35.1670
-13.5000,34.0000
-11.4660,34.0210
-13.7620,33.0800
-14.3930,35.3470
-14.9460,35.5740
-10.8030,33.8050
-11.8540,33.6080
-15.6470,34.9400
-13.0000,33.4170
-13.9670,33.7870
-9.9270,33.4250
-14.2630,34.1860
-13.7200,34.4020
-15.4510,34.7000
-16.1060,35.1510
-13.2960,33.9080
-15.6670,35.6670
-10.1120,33.8820
-15.0480,35.0590
-16.1670,34.7500
-15.7850,35.0090
-13.6010,33.8240
-15.9340,35.5000
-14.7500,34.7500
-15.7530,35.2160
23.0000,71.7500
14.6670,75.8330
26.0000,93.0000
27.2500,80.7500
19.5000,76.0000
25.5000,91.3330
23.5000,78.5000
31.9170,77.2500
27.7500,88.5000
15.3330,74.0830
26.5830,73.8330
30.7280,76.7780
10.4170,76.5000
29.2500,76.3330
33.9170,76.6670
30.2500,79.2500
24.0000,88.0000
20.5000,84.4170
23.0000,93.0000
21.5000,82.0000
14.7670,-17.2830
-2.1510,29.3950
-1.5950,30.2250
-1.7830,29.5830
-2.5940,29.8380
-2.3400,29.0860
-1.4230,30.1950
-1.6980,29.7850
-1.9490,30.4350
-1.9580,29.3840
-2.6980,29.5240
40.0630,70.8190
14.6670,-90.5000
14.6330,-90.6000
14.4830,-90.6170
14.4830,-90.5330
14.5000,-90.5670
14.5170,-90.5830
14.5670,-90.5000
47.2500,28.5830
19.6330,-72.2170
19.5170,-72.2670
19.7590,-72.1980
-5.3330,14.3330
-5.3330,21.5830
-3.1670,28.2500
-4.3750,15.9700
0.2000,18.9330
-4.0000,18.0000
-0.6670,28.7500
2.5000,27.0000
-6.1830,23.5170
-9.0000,26.0000
-3.0000,26.0000
40.0000,69.0000
5.7500,0.0000
-2.5000,23.5000
-4.3280,15.3140
6.9850,81.0560
7.1330,80.0000
7.6600,80.7070
9.7500,80.0830
6.1330,80.5280
9.3950,80.4090
6.5830,80.5830
9.2500,80.5500
8.5830,81.0830
7.0830,81.7500
8.8610,80.4760
7.7500,81.5000
8.0000,81.0000
6.6030,80.1030
7.1170,80.3330
7.7500,80.2500
6.8660,80.0170
8.3330,80.5000
6.9790,80.7130
6.2500,80.2500
6.8070,81.3550
8.8670,80.0830
7.3040,80.7070
8.0450,79.9320
6.2500,81.1670
-10.0000,-75.2500
8.8980,22.8000
7.2430,16.4410
6.6680,19.8030
8.3400,18.9620
8.0550,21.3970
7.3010,18.2830
6.9850,15.6410
-19.0000,48.9000
-24.1000,46.3000
-18.4500,47.5000
-19.1670,45.2330
-14.2000,49.8000
-20.0000,47.0000
-18.9140,47.5360
-13.5000,49.0000
-16.5000,49.5000
-17.2000,47.1000
-17.9000,48.4000
-19.7000,46.9000
-18.9500,46.9500
-16.5000,-68.1500
-17.9410,-65.3400
-10.3670,-66.1830
-17.7860,-63.1810
-17.3900,-66.1570
34.5280,69.1720
27.3070,87.7460
27.2770,87.7960
27.2360,87.7800
26.7810,86.5320
27.2660,87.7300
40.0620,71.8980
40.0000,73.0000
42.4170,74.5000
42.8670,74.6000
39.8590,73.5590
40.0700,72.6800
39.7500,71.0000
42.7600,71.4130
41.0870,75.6760
41.4330,76.0000
42.0000,78.0000
41.4330,75.9670
-15.5000,35.0000
-11.0000,34.0000
-13.5000,34.0000
-1.0000,11.7500
7.0000,21.0000
8.1000,-1.2000
10.8330,-10.6670
15.0000,19.0000
-2.5000,23.5000
1.0000,38.0000
6.0000,12.5000
-4.7500,138.0000
-4.3930,122.2150
-0.8650,134.0610
-4.3330,120.2500
-8.6570,121.0790
11.8640,-15.5980
14.3330,-88.1670
14.5830,-87.6670
14.5000,-89.0000
13.3330,-87.0830
14.0830,-87.9170
14.8330,-86.0000
15.6670,-87.0000
14.5000,-88.5830
14.9170,-88.9170
14.0830,-86.5000
15.0830,-88.3330
15.7500,-85.6670
14.2500,-87.1670
25.8450,94.8250
25.7790,93.7850
25.5130,93.7370
25.7500,94.5000
26.2500,94.7500
26.0000,94.5000
26.1670,94.2500
26.5550,94.8000
26.7500,94.8330
25.7500,94.1670
26.3140,94.5170
26.0830,94.5000
19.6970,-72.1570
19.6330,-72.2500
19.7230,-72.2290
19.6500,-72.3170
19.6330,-72.2170
19.7510,-72.2030
19.6670,-72.1330
19.6170,-72.4830
-2.0000,30.0000
-1.6670,29.7790
-1.5000,29.6350
-1.9770,30.1120
-1.6810,30.2040
-2.6980,29.5240
-2.1860,29.3000
-1.6670,29.2850
-2.4690,29.5950
-1.7210,29.9240
-2.4810,29.6700
0.0000,0.0000
0.0000,102.0000
-5.0000,120.0000
-7.4920,110.0040
-22.9030,-43.2080
-15.7800,-47.9300
18.0000,9.0000
38.5830,66.0000
40.0000,64.0000
40.9970,71.2480
39.8000,66.4330
38.0000,67.5000
41.5000,60.5000
40.5000,71.2500
40.4330,68.6670
44.2160,58.8300
42.0000,64.0000
40.3330,67.6670
40.7500,72.3330
41.3330,69.2500
41.2330,69.8000
-0.6670,28.7500
2.5000,27.0000
-9.0000,26.0000
-5.3330,21.5830
-6.1830,23.5170
-3.1670,28.2500
-18.9140,47.5360
-12.2790,49.2920
-25.0320,46.9830
-23.3500,43.6670
20.2500,106.2500
20.5330,105.9670
10.5830,107.2500
11.0000,107.1670
-15.4170,29.0000
7.2500,-3.8670
5.3500,-3.9790
5.3760,-3.8270
5.5000,-3.2500
9.6500,-5.0330
41.2670,19.7830
-16.3200,22.0870
-14.9830,27.0620
-14.0680,32.4390
-14.9700,22.6810
-14.7830,24.8000
-17.2610,27.4620
-14.4470,28.4460
-13.9710,28.6700
-15.4070,28.2870
-16.5130,27.3780
-15.7500,26.4380
-14.5570,30.8150
-15.0810,29.6360
-17.7940,25.2750
-11.2130,33.1520
-13.5090,28.1550
-15.7690,28.1810
-16.4980,27.6070
-13.6200,29.3940
-14.0500,32.0830
-16.2500,28.1330
-14.2430,31.3250
-16.5380,28.7090
-15.2480,23.1270
-13.2600,28.4080
-13.6330,32.6500
-16.2830,27.4830
-16.8060,26.9530
-15.3290,28.6820
-16.1170,23.2670
-13.1830,31.9000
-16.0360,28.8430
-17.4760,24.2970
-12.2930,33.1780
-17.8420,25.8540
-17.0260,26.4840
-15.5710,28.2700
-15.6170,30.4170
-14.6570,28.0710
-14.3710,23.2420
-13.2330,30.2350
-15.8560,27.7480
9.0000,38.7500
5.5560,-0.1970
9.4010,-0.8390
4.9340,-1.7140
6.7500,-1.5000
6.6880,-1.6240
28.4530,117.9690
26.2500,118.0000
11.7890,-0.3570
13.5880,-2.4210
12.2550,-2.3690
12.0630,0.3630
47.3330,27.9170
45.8330,28.3330
47.6670,28.1670
47.8330,28.6670
47.7500,27.5000
46.5000,28.4170
46.5830,28.8330
47.6670,28.8330
47.1670,28.5830
47.8740,28.3780
48.4170,27.5000
48.1670,28.2500
46.1670,28.6670
47.1590,29.0310
47.0000,28.8330
48.2680,27.6860
47.5830,28.5000
46.9170,29.2500
46.8330,28.4170
46.6190,29.3130
46.9430,28.7820
47.2500,29.1170
47.7630,27.9290
47.5830,27.7500
48.2500,27.0000
47.9280,27.5350
47.0830,28.1670
48.1670,27.2500
47.4170,28.8330
46.8330,29.4500
47.3330,29.2500
46.2500,28.3330
48.0830,27.8330
45.9170,28.5830
46.4170,28.9170
46.5000,29.6670
47.2940,28.3080
8.6500,29.8500
8.8500,27.0000
8.0000,28.8500
5.4000,28.4000
6.7500,30.0000
8.1500,26.0000
7.4000,32.4000
10.0000,32.7000
4.9000,33.8000
4.7500,31.0000
14.2500,7.2500
16.0000,5.5000
13.5210,2.1050
15.0000,10.5000
-20.0000,-64.3330
-20.6670,-67.0000
11.0000,14.5000
8.5000,14.0000
6.3670,10.3670
3.8330,14.1670
4.0480,9.7040
4.7500,11.8330
6.8330,13.2500
31.0000,65.7500
35.7500,69.0000
36.7500,68.7500
34.5000,62.0000
34.5000,69.4170
37.1170,70.5800
36.7500,67.0000
36.8330,65.8330
-17.8540,31.0580
-17.9670,31.6670
-20.6000,31.4000
-17.1670,29.7500
-18.8330,27.4170
-20.9000,28.8000
-19.0000,32.4170
-20.1420,28.5500
-19.2000,29.8000
-16.7000,31.2000
30.8600,72.3200
-12.9770,-69.9390
-5.8520,-76.0900
-13.4920,-71.9870
-15.4480,-70.1860
-15.0000,-70.0000
-4.0000,-74.5000
-12.5930,-69.1890
-5.0000,-78.2330
-16.6200,-69.0800
-15.3670,-74.7070
-13.0000,-72.2500
-12.0000,-70.2500
-5.7680,-77.1700
-6.3330,-80.0000
-8.2770,-76.5460
-8.9310,-76.1130
-16.4070,-71.5380
-10.0000,-75.2500
-15.9050,-70.0640
-6.4970,-77.9610
-7.0000,-76.8330
-16.0000,-72.2500
-15.5650,-74.0440
-6.4940,-76.3700
-6.3870,-77.9440
-9.5000,-76.0000
-10.9650,-70.6500
-10.6950,-75.3740
-3.7820,-73.4330
-10.5000,-75.2500
-6.7830,-79.8260
35.3330,10.5830
36.6330,10.2500
33.5000,8.8330
36.8330,9.8330
36.6670,8.7500
35.9170,10.4170
36.0000,9.3330
36.0830,8.7500
33.8330,9.7500
36.6670,10.6670
32.0000,10.0000
35.2500,8.7830
36.9830,10.1170
35.5830,9.8330
35.6170,10.7500
34.8330,9.5000
34.5000,9.0000
34.7500,10.4170
34.0000,8.0830
36.7670,10.1330
36.6670,9.2500
33.3330,11.0000
36.3330,10.0000
37.0830,9.5830
30.0000,70.0000
34.4600,72.5020
26.1350,68.7700
30.8600,72.3200
33.7100,73.1340
28.4780,65.6440
33.0150,69.9990
41.7500,45.7170
42.3200,44.1400
41.5170,44.5170
8.5000,-7.5000
9.5000,-7.3830
8.5000,-6.3330
8.2500,-4.8330
8.5000,-3.2500
18.6640,-72.2910
19.0000,-72.0000
19.6000,-72.3000
19.3330,-72.5000
11.5000,38.5000
7.8330,34.5000
8.0000,39.0000
6.0590,36.7270
11.0000,35.5000
14.1670,38.8330
23.4300,91.1900
24.4580,89.7000
23.6300,90.4800
11.1770,-4.2980
12.3660,-1.5340
18.4800,-69.9190
18.8330,-69.3330
19.4170,-71.3330
19.5830,-71.0500
18.9170,-70.4170
19.0000,-70.6670
19.7170,-71.4670
19.0500,-70.6500
19.2500,-69.4500
19.5830,-70.4170
18.8330,-71.2500
18.4830,-69.9330
19.4170,-70.0000
18.4000,-71.6330
19.4330,-71.5830
18.5500,-70.2000
18.8330,-69.8330
18.5830,-70.8000
19.2500,-70.0830
19.4170,-70.3330
18.5490,-70.5090
19.0000,-70.1670
18.5830,-68.6330
18.8000,-69.0500
18.1670,-71.2500
19.0000,-71.6330
19.3170,-70.8830
18.5000,-68.9670
18.0000,-71.5670
18.3330,-70.3670
18.5000,-69.3330
18.5000,-71.3500
40.1810,44.5140
-7.2500,-36.5000
41.5000,85.5000
12.3200,-2.4710
13.1410,-3.4520
11.2800,-4.3200
13.0730,-3.0690
13.2080,-2.3590
11.5540,-1.7740
12.7290,-3.8630
12.1790,-0.3510
12.0730,1.7880
12.1830,-4.0830
12.4720,-3.4730
12.3660,-1.5340
10.9810,-4.9190
12.6670,-0.5750
12.0610,-1.3340
9.8830,-2.9170
12.6480,0.4930
12.2490,-0.6150
11.1460,-3.0580
10.6670,-5.1670
11.2000,-0.2000
12.9590,-2.2610
14.0990,-1.6260
11.7890,-0.3570
13.5880,-2.4210
13.3260,-1.5350
12.0630,0.3630
11.7450,-2.9300
13.4360,0.5300
12.6580,-1.8930
11.5020,0.0590
12.5880,-1.3010
11.2500,0.7080
11.1000,-2.1070
10.5000,-3.2000
13.7670,-2.0670
11.5000,-3.5170
14.4430,-0.2350
17.9000,-76.4330
18.3830,-77.6330
18.0670,-77.0170
18.0500,-77.5330
18.3830,-77.8830
18.0670,-76.7500
18.1330,-76.5330
18.3500,-77.2670
18.3170,-76.9000
18.0500,-77.7830
17.9830,-77.3000
17.9670,-76.8000
18.4170,-78.1330
18.2330,-78.1500
53.0000,28.0000
26.1350,68.7700
-1.2830,36.8170
6.3670,2.4230
6.4950,1.9750
9.5000,2.2500
6.3630,2.0850
6.4490,2.3560
6.3370,2.0890
7.1830,1.9910
-17.8870,177.8120
-18.1420,178.4410
-17.9670,177.5500
-17.9230,177.9000
-17.6170,177.4500
-18.0940,177.5620
-18.0290,177.5470
-17.8070,177.3650
-18.2600,177.9020
-17.9890,177.5840
-18.1370,177.4160
-16.6670,179.8500
-17.8840,177.8010
-17.8450,178.0190
-18.1750,177.5200
-18.1430,177.5070
-16.4170,179.3670
-16.5500,178.8670
-17.9610,177.5480
7.3330,80.7500
9.1670,80.4170
6.1670,80.7500
6.7500,80.5000
8.3330,80.5000
7.7500,80.1670
6.9850,81.0560
8.6060,81.2020
6.8330,80.0830
25.7620,103.7860
23.3150,104.6650
27.0180,103.1030
27.3170,103.7170
25.2940,102.8190
25.0000,101.5000
25.2540,100.1670
23.6310,102.8840
25.6490,99.8970
26.1170,99.9500
33.7500,-6.3330
29.3800,-10.1730
33.5330,-7.5830
31.5000,-8.3330
33.0000,-7.1670
34.5000,-4.1670
32.1670,-4.8000
33.3330,-4.2500
28.7500,-10.0000
33.6670,-2.5000
28.0830,-11.0830
30.6670,-7.5000
-2.9220,29.9730
-2.9500,29.8850
-3.5000,29.9500
-2.6050,30.1430
-3.0290,29.8340
-3.2130,29.3560
-3.1030,29.7230
-2.9370,30.0290
-2.8750,29.9250
-3.3660,29.4910
-2.6870,30.3850
-2.8330,30.3330
-2.5310,30.0710
-3.3820,29.3640
-3.3800,29.3640
-3.4150,29.4080
-3.3530,29.3700
-3.7080,29.3420
-3.3240,30.1490
-2.5830,30.1670
-3.3440,29.3890
-3.1330,30.5830
-3.6170,29.3460
-3.4160,29.3750
-3.8670,30.1000
-3.2120,30.5680
-3.4170,29.3700
-3.4510,30.5100
-2.7520,29.2140
-3.3020,29.3980
-4.1730,29.7070
-3.9650,29.4480
-3.5790,29.8390
-2.9650,29.7330
-3.3750,29.3790
-3.3800,29.3550
-3.5300,29.4670
45.1170,21.3010
42.9890,20.3330
43.9760,21.2630
46.0990,19.6630
44.8120,20.5160
43.2210,22.3180
44.9000,21.4200
44.6530,21.6300
44.9100,19.9680
44.6150,19.7840
44.2260,22.5290
43.7490,19.7140
45.1280,19.2250
45.9330,20.0830
44.6060,22.6170
43.2730,20.0040
45.9410,20.1460
43.9280,21.3740
43.6450,21.8670
43.6180,20.9980
42.7060,22.0640
44.7940,20.2830
45.2500,19.8330
43.8840,20.3440
44.4250,21.9450
43.2820,20.6210
43.6740,21.5480
44.2220,20.2380
44.8640,20.6580
45.7760,19.1200
43.5820,19.5270
44.8400,19.4840
44.7770,20.4790
44.7730,20.4410
44.6220,21.1850
44.9770,19.6150
43.6100,20.8880
44.1860,21.1010
44.7610,21.5190
44.3100,20.5610
43.2990,21.2830
43.3140,21.9080
45.2100,19.7200
45.3790,20.3960
45.3600,19.5940
44.5230,20.5760
45.3730,20.0700
43.3850,19.6470
43.5430,21.7030
44.9840,20.1650
43.2830,21.7210
44.4680,19.8190
44.0650,22.0980
45.1020,19.8560
43.2360,21.5910
43.8600,21.4140
45.6090,19.5260
44.0340,20.4660
43.1420,21.2780
43.9730,19.5600
43.0150,22.7800
44.3670,19.3640
45.5990,20.1380
43.5790,20.2320
44.3350,21.0770
42.6900,22.1740
44.0940,21.4430
44.6700,20.7170
44.7150,21.1690
43.4590,21.0490
42.9650,22.1290
43.4610,19.8180
44.3850,20.2600
42.9970,21.9470
44.8440,20.4080
43.1990,21.8330
43.8580,20.1400
44.7510,20.4680
44.7470,20.9790
45.3910,19.2330
43.8610,19.8410
43.2230,22.0330
43.5830,21.3260
46.0480,20.1070
44.2530,20.6830
43.0120,21.7200
45.4110,19.9020
44.3730,20.1650
43.3340,21.9240
42.5500,21.8980
44.2270,20.9790
42.9180,21.7350
42.8410,21.5860
43.8630,21.0930
45.5670,19.6510
44.0230,20.9090
45.2500,19.3930
45.2020,19.9340
44.4580,20.0770
43.7510,20.0980
45.6670,20.6030
45.6700,18.9830
45.8290,20.4640
44.7830,20.4160
44.5310,19.2260
43.4150,22.1240
44.5580,21.2850
43.1910,21.7140
44.1970,21.7870
43.3020,21.9020
45.0510,20.0820
44.6540,20.1980
43.8470,20.0360
43.0660,22.4130
43.9980,19.9070
45.3670,20.7740
44.4450,20.6980
44.7890,20.4710
44.3670,20.9600
45.0080,19.8170
44.5770,20.4120
44.2510,20.0820
44.3730,19.1050
43.3460,21.8400
43.7230,21.3630
43.9260,20.7200
42.5010,22.4740
45.0550,20.4310
44.3740,19.5950
43.1530,22.5880
44.3570,21.2130
45.0790,20.9680
43.7260,20.6860
42.3120,21.6510
44.7520,19.6910
45.8170,19.6410
45.8030,20.1340
44.4730,21.6650
45.2290,21.1240
42.3640,22.0830
42.8110,22.2990
43.3850,21.0330
45.2040,20.2980
45.1100,20.6230
43.7190,21.4410
45.6160,20.0360
42.5510,21.9950
43.2900,22.0030
44.1890,19.3760
43.8310,21.9590
44.6610,20.9330
42.4600,21.7690
45.2530,19.8740
45.4850,20.5520
44.7740,20.5340
44.1530,21.0800
45.5520,19.8020
44.2730,19.8930
44.8180,20.4640
44.3760,21.4220
45.7070,19.6670
44.2340,21.1960
5.1360,-3.0230
7.0630,-4.4990
7.1310,-3.2040
8.5000,-7.5000
5.5000,-3.2410
6.7440,-3.4940
6.8280,-4.5810
6.7300,-3.4960
8.2830,-7.6830
5.2860,-3.3040
5.4680,-3.2070
5.7950,-4.3720
8.2380,-7.8660
6.6470,-4.7050
5.6680,-4.5740
-0.7190,8.7820
1.6000,11.5790
-1.6330,13.5840
0.3920,9.4540
-1.0000,11.7500
44.8190,20.4600
33.2450,73.2740
31.9760,72.6080
